query_idx,target_idx,rank,dist,set_size,filter,query_addr,target_addr
221647,224344,3,4.866392135620117,473741,none,0x1a35824f6d0e2c934d3251d4a43f7fc76df32b59,0xbf02bfd498ce323c928381b1215ddced27dfbedb
139451,337714,23346,9.248621940612793,473741,none,0xd84bc467a6642b11c3df7001bf94485c742844a1,0x02b6aac33a397aaadee5227c70c69bb97f2cc529
337714,139451,26711,9.248621940612793,473741,none,0x02b6aac33a397aaadee5227c70c69bb97f2cc529,0xd84bc467a6642b11c3df7001bf94485c742844a1
191875,204493,2268,6.945906162261963,473741,none,0x1c97f3191c3b4bb48d03d672c03da254ce23cfd1,0xf8552f7a59153d8eff6b6f5914f2ece4f2e2ff33
204493,191875,11151,6.945906162261963,473741,none,0xf8552f7a59153d8eff6b6f5914f2ece4f2e2ff33,0x1c97f3191c3b4bb48d03d672c03da254ce23cfd1
220952,160085,26657,9.003805160522461,473741,none,0x07f9794439151ff97952589fbef930375786226b,0x18495d4a42d07fdbb965732e26c33b61999f5f6c
160085,220952,83631,9.003805160522461,473741,none,0x18495d4a42d07fdbb965732e26c33b61999f5f6c,0x07f9794439151ff97952589fbef930375786226b
19762,169655,8720,8.106407165527344,473741,none,0x4632f4120dc68f225e7d24d973ee57478389e9fd,0x48d21dc6bbf18288520e9384aa505015c26ea43c
169655,19762,7658,8.106407165527344,473741,none,0x48d21dc6bbf18288520e9384aa505015c26ea43c,0x4632f4120dc68f225e7d24d973ee57478389e9fd
202921,126559,97526,11.250466346740723,473741,none,0x81745b7339d5067e82b93ca6bbad125f214525d3,0x053d8120a0a66f4eee6545d13d664a421c5fa800
126559,202921,266461,11.250466346740723,473741,none,0x053d8120a0a66f4eee6545d13d664a421c5fa800,0x81745b7339d5067e82b93ca6bbad125f214525d3
119784,173253,91,6.01809024810791,473741,none,0x10017ca37b1257ac0771e24652aa28c758e378eb,0xb909d92ebf34efa1e3d7a10a725d77822a7a7274
173253,119784,58,6.01809024810791,473741,none,0xb909d92ebf34efa1e3d7a10a725d77822a7a7274,0x10017ca37b1257ac0771e24652aa28c758e378eb
3221,1380,2568,7.311710834503174,473741,none,0x103d6fb9cb7d7fa9aefe4b2becd655e3a24a7fc1,0x658f93fc85a469c08ba259444783bee0dcd1731d
1380,3221,5738,7.311710834503174,473741,none,0x658f93fc85a469c08ba259444783bee0dcd1731d,0x103d6fb9cb7d7fa9aefe4b2becd655e3a24a7fc1
220108,179151,3055,6.575236797332764,473741,none,0x097c39e5e576a8706404cd0d81e05b522f5bcaff,0x8540f80fab2afcae8d8fd6b1557b1cf943a0999b
179151,220108,542,6.575236797332764,473741,none,0x8540f80fab2afcae8d8fd6b1557b1cf943a0999b,0x097c39e5e576a8706404cd0d81e05b522f5bcaff
12487,218813,3931,7.443124771118164,473741,none,0xbd125f7c40e252a090871b865aca471f5cb8ee01,0x73c05755dc0686f047b31012b111fff8fe46d666
218813,12487,5630,7.443124771118164,473741,none,0x73c05755dc0686f047b31012b111fff8fe46d666,0xbd125f7c40e252a090871b865aca471f5cb8ee01
223163,219862,47,4.709329128265381,473741,none,0xc8e0693e10558c96f41f472360e476231bab8d18,0xa785e5bd1cd918a6f4cfc2df48e675716f84d9ef
219862,223163,210,4.709329128265381,473741,none,0xa785e5bd1cd918a6f4cfc2df48e675716f84d9ef,0xc8e0693e10558c96f41f472360e476231bab8d18
142800,9724,1,3.5132319927215576,473741,none,0x1f7c4622884f7f1b34899453dd2d1391ed4278c4,0x15c423e2c5e4980d556acd3a02ccb160d0a1d03a
9724,142800,1,3.5132319927215576,473741,none,0x15c423e2c5e4980d556acd3a02ccb160d0a1d03a,0x1f7c4622884f7f1b34899453dd2d1391ed4278c4
151300,186503,270,6.045511722564697,473741,none,0xc35cfe8d50e63b48fc624ff91a668c18ef9277a5,0xe76be7aa51d89ccc42425c2dc1a1a26eeb0944db
186503,151300,581,6.045511722564697,473741,none,0xe76be7aa51d89ccc42425c2dc1a1a26eeb0944db,0xc35cfe8d50e63b48fc624ff91a668c18ef9277a5
179608,179950,118,4.481291770935059,473741,none,0xb8d65d7487f763013d4ea5084ca57f73527e3dee,0xab3094eb3912a17de15434e09f957e19b32441e8
179950,179608,82,4.481291770935059,473741,none,0xab3094eb3912a17de15434e09f957e19b32441e8,0xb8d65d7487f763013d4ea5084ca57f73527e3dee
26910,28926,1,1.8654934167861938,473741,none,0xde81791e66e010c91155f22ba119d214621c8b90,0x08b26945ced64b17a7f2ab22c5435e791a82fd23
28926,26910,1,1.8654934167861938,473741,none,0x08b26945ced64b17a7f2ab22c5435e791a82fd23,0xde81791e66e010c91155f22ba119d214621c8b90
219904,99284,37,4.7474260330200195,473741,none,0x4b84864c085c27f50bdea25671e045d6039bcc00,0x30eea1e603b556eef164b4554bb6e7471b3e70f7
99284,219904,39,4.7474260330200195,473741,none,0x30eea1e603b556eef164b4554bb6e7471b3e70f7,0x4b84864c085c27f50bdea25671e045d6039bcc00
13478,221818,74899,8.870528221130371,473741,none,0xf12328d378e5c68a05edb8c9ef8241a759e6792a,0xfac0475b677b54f72682e0ea633ffa1088110dcf
221818,13478,21708,8.870528221130371,473741,none,0xfac0475b677b54f72682e0ea633ffa1088110dcf,0xf12328d378e5c68a05edb8c9ef8241a759e6792a
218768,149080,1,3.0585100650787354,473741,none,0x980ee353e98d7a182398edff9ec95496938dad3c,0x0b36e80347400447be2483cdc3bce7152bda9e6e
149080,218768,2,3.0585100650787354,473741,none,0x0b36e80347400447be2483cdc3bce7152bda9e6e,0x980ee353e98d7a182398edff9ec95496938dad3c
2512,4444,12004,8.17041301727295,473741,none,0x1c61461794df20b0ed8c8d6424fd7b312722181f,0x2ee5070ec1f7322a4911ffb7c745b238ea51faf0
4444,2512,10042,8.17041301727295,473741,none,0x2ee5070ec1f7322a4911ffb7c745b238ea51faf0,0x1c61461794df20b0ed8c8d6424fd7b312722181f
96362,167886,6,4.673152923583984,473741,none,0x8b51c1ba09ee33e7649cac62ccb6d0f410f5647a,0xf0fc268473a4ffaf2a652c3a8510bf79b787a68f
167886,96362,14,4.673152923583984,473741,none,0xf0fc268473a4ffaf2a652c3a8510bf79b787a68f,0x8b51c1ba09ee33e7649cac62ccb6d0f410f5647a
477,224548,15744,8.825006484985352,473741,none,0x38da505d0071355de725c4fdc67e3804798e711b,0x32a120bde9f20925b265bf510b69645e0ef3ea66
224548,477,18658,8.825006484985352,473741,none,0x32a120bde9f20925b265bf510b69645e0ef3ea66,0x38da505d0071355de725c4fdc67e3804798e711b
223853,166049,44324,8.712495803833008,473741,none,0x198dbc9a9879d398bcacf139d8c130c466e272af,0x0b222e012373474d73875bff5dccf649c425dd15
166049,223853,16357,8.712495803833008,473741,none,0x0b222e012373474d73875bff5dccf649c425dd15,0x198dbc9a9879d398bcacf139d8c130c466e272af
145766,195816,1,3.106590747833252,473741,none,0xacf4c2950107ef9b1c37faa1f9a866c8f0da88b9,0x5cfa6254dc991ca0efaafc84ce92d960e6d4b911
195816,145766,1,3.106590747833252,473741,none,0x5cfa6254dc991ca0efaafc84ce92d960e6d4b911,0xacf4c2950107ef9b1c37faa1f9a866c8f0da88b9
174898,206625,294,5.402956485748291,473741,none,0x6473201989d6b32f110f299283f4d0266e4a559d,0x06b8fa420badd3a59162effcc0626db6fea4831e
206625,174898,53,5.402956485748291,473741,none,0x06b8fa420badd3a59162effcc0626db6fea4831e,0x6473201989d6b32f110f299283f4d0266e4a559d
85785,137422,2444,7.354576110839844,473741,none,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,0xa3c1a3baa50e3e3c3d464110edd60d411e4358c1
137422,85785,11310,7.354576110839844,473741,none,0xa3c1a3baa50e3e3c3d464110edd60d411e4358c1,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8
184442,167401,1024,5.6112823486328125,473741,none,0xf737fd832edef1838301765bd5639cb233f86cd9,0x543c49b7a9fc8772537d3aab8f87870a6f1b45b0
167401,184442,1143,5.6112823486328125,473741,none,0x543c49b7a9fc8772537d3aab8f87870a6f1b45b0,0xf737fd832edef1838301765bd5639cb233f86cd9
48010,134352,6,4.357346534729004,473741,none,0x29a9c76ad091c015c12081a1b201c3ea56884579,0x5bc9df525924d39fbe92bf1c52eb5b50dfb4edc3
134352,48010,3,4.357346534729004,473741,none,0x5bc9df525924d39fbe92bf1c52eb5b50dfb4edc3,0x29a9c76ad091c015c12081a1b201c3ea56884579
225960,209729,9,4.157832622528076,473741,none,0x13975117e55160d6b30c34f02ae8d338fc4f951f,0xb21edcfbb2edbdfb3c8304c71235196483e6b8b3
209729,225960,7,4.157832622528076,473741,none,0xb21edcfbb2edbdfb3c8304c71235196483e6b8b3,0x13975117e55160d6b30c34f02ae8d338fc4f951f
221771,220821,1,2.688110828399658,473741,none,0x585b0158c876b91d75095f61bcc3b28a8eb715be,0xbf816d5c25bc85524485b65397aa972e90f682bd
220821,221771,1,2.688110828399658,473741,none,0xbf816d5c25bc85524485b65397aa972e90f682bd,0x585b0158c876b91d75095f61bcc3b28a8eb715be
68445,219138,10,3.4034063816070557,473741,none,0x3b161d57f482cd2dfbb626f0307ef92b3b094fce,0xf503017d7baf7fbc0fff7492b751025c6a78179b
219138,68445,12,3.4034063816070557,473741,none,0xf503017d7baf7fbc0fff7492b751025c6a78179b,0x3b161d57f482cd2dfbb626f0307ef92b3b094fce
200333,202240,1,3.457383394241333,473741,none,0x974521786f32b445b05d22c3c790fadcf46b8745,0xa60c6d73cdb0f9bc05fa258f3c764a0080cf3ef8
202240,200333,3,3.457383394241333,473741,none,0xa60c6d73cdb0f9bc05fa258f3c764a0080cf3ef8,0x974521786f32b445b05d22c3c790fadcf46b8745
238129,18085,334518,11.444218635559082,473741,none,0x85146aa536373700db5416156dedd58d44ec0651,0x85a78cd414a8aa96c9b882adb34b552fc07029f0
18085,238129,124894,11.444218635559082,473741,none,0x85a78cd414a8aa96c9b882adb34b552fc07029f0,0x85146aa536373700db5416156dedd58d44ec0651
176968,176155,1,1.7711716890335083,473741,none,0x1d6f2f0356b3defadf14b1a0f8a3dcda89367d68,0xb2f4b16595e02a9721f97e3e30fb5bbbf73f5f54
176155,176968,1,1.7711716890335083,473741,none,0xb2f4b16595e02a9721f97e3e30fb5bbbf73f5f54,0x1d6f2f0356b3defadf14b1a0f8a3dcda89367d68
237440,1624,1141,7.640145301818848,473741,none,0x5fa82f30c288e92564e5885e0fadc7fcb6f4902a,0x004c350cd1ab72ea28cd6c47935b5bb31f64a928
1624,237440,3514,7.640145301818848,473741,none,0x004c350cd1ab72ea28cd6c47935b5bb31f64a928,0x5fa82f30c288e92564e5885e0fadc7fcb6f4902a
233053,237755,104,5.889970779418945,473741,none,0xa50b080f064e22b990776c90d004b0af843a4cd5,0xa5d645d246addee64e323f835d8b4f5010737f92
237755,233053,100,5.889970779418945,473741,none,0xa5d645d246addee64e323f835d8b4f5010737f92,0xa50b080f064e22b990776c90d004b0af843a4cd5
232211,9,5768,6.551968574523926,473741,none,0x0639092a9c3d9467dd6f89a13213541c8a1e58b2,0xae3c9636de4005cb1a0c3aa94e53152a60330388
9,232211,2192,6.551968574523926,473741,none,0xae3c9636de4005cb1a0c3aa94e53152a60330388,0x0639092a9c3d9467dd6f89a13213541c8a1e58b2
126980,190616,17,3.3216230869293213,473741,none,0x39cc9c86e67baf2129b80fe3414c397492ea8026,0xcaad6d9348b4a40b73514daf3abd3caee04c3f63
190616,126980,8,3.3216230869293213,473741,none,0xcaad6d9348b4a40b73514daf3abd3caee04c3f63,0x39cc9c86e67baf2129b80fe3414c397492ea8026
203643,178927,25434,7.652644634246826,473741,none,0x882651817bc443fabc95c7cc9124367082470d66,0x6c1147814601d496782a0558242881dedfe9d5ff
178927,203643,24674,7.652644634246826,473741,none,0x6c1147814601d496782a0558242881dedfe9d5ff,0x882651817bc443fabc95c7cc9124367082470d66
220536,189540,1281,5.934159278869629,473741,none,0x53c5438e8c825ba574865b4c1ccb34e74b3affdf,0xd9ceb2bb4b8324d36c284799eb00c7cc19a0f618
189540,220536,1053,5.934159278869629,473741,none,0xd9ceb2bb4b8324d36c284799eb00c7cc19a0f618,0x53c5438e8c825ba574865b4c1ccb34e74b3affdf
112282,41679,26663,8.439399719238281,473741,none,0xecd9d7b317f513b4cb9c845332c69a8273e8af92,0xaec329efbd731feb2e483b4d54798b93bf89ca8b
41679,112282,36733,8.439399719238281,473741,none,0xaec329efbd731feb2e483b4d54798b93bf89ca8b,0xecd9d7b317f513b4cb9c845332c69a8273e8af92
220446,8599,277769,11.89761734008789,473741,none,0xe04243d4de64793420e613fa13f12efff42aca05,0x00cda8320c29d2513088006758cf65edbae10f6e
8599,220446,183053,11.89761734008789,473741,none,0x00cda8320c29d2513088006758cf65edbae10f6e,0xe04243d4de64793420e613fa13f12efff42aca05
234377,4174,107,4.1415324211120605,473741,none,0x1313978d92aab17019583e949035d078aac5515d,0x5e6daad1be117e26590f9eecd509336abfbe5924
4174,234377,138,4.1415324211120605,473741,none,0x5e6daad1be117e26590f9eecd509336abfbe5924,0x1313978d92aab17019583e949035d078aac5515d
227701,126824,30,4.671538352966309,473741,none,0x9410640e7e3d9bf052015d68c7af6345514e8ae5,0x279ce31cc3ee6a7ecb5bfb7947f06e11964f2add
126824,227701,7,4.671538352966309,473741,none,0x279ce31cc3ee6a7ecb5bfb7947f06e11964f2add,0x9410640e7e3d9bf052015d68c7af6345514e8ae5
192700,94056,1,3.9388580322265625,473741,none,0x2f47c2eb7ee1c2d1d2f897c2408d5f3110058828,0x42360d24f34d1016a5f60d7605c5e22a2011b545
94056,192700,2,3.9388580322265625,473741,none,0x42360d24f34d1016a5f60d7605c5e22a2011b545,0x2f47c2eb7ee1c2d1d2f897c2408d5f3110058828
212826,173644,736,5.8350090980529785,473741,none,0xc6058667a57374cd350280fcf06a5f0517682beb,0x4e4f6b7b18311b9f9ef401c11ae5b73e552c0763
173644,212826,223,5.8350090980529785,473741,none,0x4e4f6b7b18311b9f9ef401c11ae5b73e552c0763,0xc6058667a57374cd350280fcf06a5f0517682beb
224364,180868,109524,10.396204948425293,473741,none,0x50260fcf08808216daa93402f0704eced91ea7f7,0xe59d87e5298ac2fb24c2fc55d256cb8fcb696238
180868,224364,21654,10.396204948425293,473741,none,0xe59d87e5298ac2fb24c2fc55d256cb8fcb696238,0x50260fcf08808216daa93402f0704eced91ea7f7
172831,142458,267,5.5234246253967285,473741,none,0xe46abaf75cfbff815c0b7ffed6f02b0760ea27f1,0x2419eb3d5e048f50d386f6217cd5033ebfc36b83
142458,172831,250,5.5234246253967285,473741,none,0x2419eb3d5e048f50d386f6217cd5033ebfc36b83,0xe46abaf75cfbff815c0b7ffed6f02b0760ea27f1
3957,45090,2304,6.932242393493652,473741,none,0x9b9b6382758117dc37019533b1c692a849e51523,0x93110df63b0a17d74aa30fd77a4e0c7b444020f7
45090,3957,551,6.932242393493652,473741,none,0x93110df63b0a17d74aa30fd77a4e0c7b444020f7,0x9b9b6382758117dc37019533b1c692a849e51523
5253,176385,23,4.133217811584473,473741,none,0xd6f5646d9e7fbee7cc907eb8e12dafa5378431e6,0x9f06d0a8f447e32308bfc9974c53dd728da1490c
176385,5253,69,4.133217811584473,473741,none,0x9f06d0a8f447e32308bfc9974c53dd728da1490c,0xd6f5646d9e7fbee7cc907eb8e12dafa5378431e6
221346,222958,56,4.042941093444824,473741,none,0x995d61601b3357d3e479d26fcb0d5155fe081262,0x4144e782d787ffc8f317e19305907093437cac19
222958,221346,70,4.042941093444824,473741,none,0x4144e782d787ffc8f317e19305907093437cac19,0x995d61601b3357d3e479d26fcb0d5155fe081262
189651,1998,33,4.608839988708496,473741,none,0x2d8f8ded6bcefe6c0cbb45d9d48487fce9ca8b90,0x8db379accc99bb37727c8d0cb56a7fddc56aac54
1998,189651,21,4.608839988708496,473741,none,0x8db379accc99bb37727c8d0cb56a7fddc56aac54,0x2d8f8ded6bcefe6c0cbb45d9d48487fce9ca8b90
940,211812,2,3.8692538738250732,473741,none,0x86850f5f7d035dd96b07a75c484d520cff13eb58,0xd25c4c0c8545919cee80acfeda084c8e30588bc1
211812,940,3,3.8692538738250732,473741,none,0xd25c4c0c8545919cee80acfeda084c8e30588bc1,0x86850f5f7d035dd96b07a75c484d520cff13eb58
210486,221492,70,5.336750507354736,473741,none,0x39cd0d4607d1e359778b2fa5c6d046b780e00a40,0x8da737c986769f3a3e88a6f602280ff372c22211
221492,210486,358,5.336750507354736,473741,none,0x8da737c986769f3a3e88a6f602280ff372c22211,0x39cd0d4607d1e359778b2fa5c6d046b780e00a40
178901,123208,1737,7.1630940437316895,473741,none,0x66268791b55e1f5fa585d990326519f101407257,0x60c4b1ca9efe96ab7c5b8130a1dc1e70f2477131
123208,178901,1613,7.1630940437316895,473741,none,0x60c4b1ca9efe96ab7c5b8130a1dc1e70f2477131,0x66268791b55e1f5fa585d990326519f101407257
182495,120569,119,5.8235602378845215,473741,none,0x970991bdd61aed3c2cf91e9bf6944960561dbcf5,0xa3db05c72c79d52d2d37170a342a2c21c5e5d7c0
120569,182495,93,5.8235602378845215,473741,none,0xa3db05c72c79d52d2d37170a342a2c21c5e5d7c0,0x970991bdd61aed3c2cf91e9bf6944960561dbcf5
240822,3126,215,4.576137065887451,473741,none,0xcf60477691bd012563ea9bc0d41a167c1b08ae8e,0xc923dd3f115085d8052c794b36875ad87e9c4713
3126,240822,217,4.576137065887451,473741,none,0xc923dd3f115085d8052c794b36875ad87e9c4713,0xcf60477691bd012563ea9bc0d41a167c1b08ae8e
227553,227593,2,3.179459571838379,473741,none,0xb90476e9f955d7cee7ce833f4ec6ccbd2ca521b0,0x39fd8df1554f06a335b9554561aa716e6d871c8f
227593,227553,1,3.179459571838379,473741,none,0x39fd8df1554f06a335b9554561aa716e6d871c8f,0xb90476e9f955d7cee7ce833f4ec6ccbd2ca521b0
133618,1064,2836,7.328825950622559,473741,none,0x59a5493513ba2378ed57ae5ecfb8a027e9d80365,0xca9ba54a2f05e2dd93ce79737243c27f8f0b279c
1064,133618,24690,7.328825950622559,473741,none,0xca9ba54a2f05e2dd93ce79737243c27f8f0b279c,0x59a5493513ba2378ed57ae5ecfb8a027e9d80365
